#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
Monarch	EFO:0007989	Monocyte percentage of leukocytes	5	330	0.92	0.0050	9606.ENSP00000269305,9606.ENSP00000351015,9606.ENSP00000386759,9606.ENSP00000414150,9606.ENSP00000418960	TP53,NF1,SETD2,ERG,BRCA1
Monarch	HP:0000125	Pelvic kidney	2	13	1.93	0.0050	9606.ENSP00000287647,9606.ENSP00000294008	FANCD2,SLX4
Monarch	HP:0009711	Retinal capillary hemangioma	2	13	1.93	0.0050	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0100545	Arterial stenosis	3	72	1.36	0.0052	9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000364699	ERCC6,NF1,SDHD
Monarch	HP:0011014	Abnormal glucose homeostasis	6	527	0.79	0.0055	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000386759	APC,TP53,ATM,GNAS,AR,SETD2
Monarch	HP:0000272	Malar flattening	4	185	1.07	0.0056	9606.ENSP00000257430,9606.ENSP00000322570,9606.ENSP00000351015,9606.ENSP00000386759	APC,POLE,NF1,SETD2
Monarch	HP:0000360	Tinnitus	3	74	1.35	0.0056	9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000364699	NF1,SUFU,SDHD
Monarch	HP:0002321	Vertigo	3	74	1.35	0.0056	9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000364699	NF1,SUFU,SDHD
Monarch	HP:0012115	Hepatitis	3	74	1.35	0.0056	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141	APC,TP53,GNAS
Monarch	HP:0100872	Abnormality of the plantar skin of foot	4	185	1.07	0.0056	9606.ENSP00000302486,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000364699	MAP2K1,ERCC6,SUFU,SDHD
Monarch	EFO:0004324	Body weights and measures	17	4122	0.35	0.0057	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000302486,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960	MSH2,APC,TP53,NTRK2,FANCD2,MAP2K1,NF1,SUFU,DPYD,GNAS,SDHD,CDKN1A,PBRM1,SETD2,ERG,CDKN2A,BRCA1
Monarch	HP:0000429	Abnormal morphology of the nasal alae	6	531	0.79	0.0057	9606.ENSP00000285398,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000418960	ERCC3,MAP2K1,ERCC4,SUFU,DPYD,BRCA1
Monarch	HP:0000992	Cutaneous photosensitivity	3	75	1.34	0.0057	9606.ENSP00000285398,9606.ENSP00000310520,9606.ENSP00000348089	ERCC3,ERCC4,ERCC6
Monarch	HP:0002639	Budd-Chiari syndrome	2	14	1.89	0.0057	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0007485	Absence of subcutaneous fat	2	14	1.89	0.0057	9606.ENSP00000285398,9606.ENSP00000310520	ERCC3,ERCC4
Monarch	HP:0009755	Ankyloblepharon	2	14	1.89	0.0057	9606.ENSP00000285398,9606.ENSP00000310520	ERCC3,ERCC4
Monarch	HP:0010044	Short 4th metacarpal	2	14	1.89	0.0057	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0010302	Spinal cord tumor	2	14	1.89	0.0057	9606.ENSP00000351015,9606.ENSP00000358918	NF1,SUFU
Monarch	HP:0012050	Anasarca	2	14	1.89	0.0057	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0012222	Arachnoid hemangiomatosis	2	14	1.89	0.0057	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0012842	Skin appendage neoplasm	2	14	1.89	0.0057	9606.ENSP00000233146,9606.ENSP00000257430	MSH2,APC
Monarch	HP:0410067	Increased level of L-fucose in urine	2	14	1.89	0.0057	9606.ENSP00000257430,9606.ENSP00000500891	APC,MUTYH
Monarch	HP:0006380	Knee flexion contracture	3	76	1.33	0.0058	9606.ENSP00000222254,9606.ENSP00000348089,9606.ENSP00000364699	PIK3R2,ERCC6,SDHD
Monarch	HP:0000488	Retinopathy	3	77	1.33	0.0060	9606.ENSP00000285398,9606.ENSP00000310520,9606.ENSP00000418915	ERCC3,ERCC4,CDKN2A
Monarch	HP:0008386	Aplasia/Hypoplasia of the nails	4	191	1.06	0.0062	9606.ENSP00000257430,9606.ENSP00000285398,9606.ENSP00000359211,9606.ENSP00000386759	APC,ERCC3,DPYD,SETD2
Monarch	HP:0000740	Episodic paroxysmal anxiety	2	15	1.86	0.0063	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0000819	Diabetes mellitus	5	350	0.89	0.0063	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000360141,9606.ENSP00000363822	APC,TP53,ATM,GNAS,AR
Monarch	HP:0001256	Intellectual disability, mild	5	351	0.89	0.0063	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000386759	ERCC4,ERCC6,NF1,SUFU,SETD2
Monarch	HP:0006737	Extraadrenal pheochromocytoma	2	15	1.86	0.0063	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0008629	Pulsatile tinnitus	2	15	1.86	0.0063	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0008839	Hypoplastic pelvis	2	15	1.86	0.0063	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	MONDO:0021248	Nervous system neoplasm	2	15	1.86	0.0063	9606.ENSP00000269305,9606.ENSP00000351015	TP53,NF1
Monarch	HP:0001265	Hyporeflexia	5	353	0.89	0.0065	9606.ENSP00000277120,9606.ENSP00000285398,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000363822	NTRK2,ERCC3,ERCC6,GNAS,AR
Monarch	HP:0000963	Thin skin	3	80	1.31	0.0066	9606.ENSP00000285398,9606.ENSP00000310520,9606.ENSP00000360141	ERCC3,ERCC4,GNAS
Monarch	HP:0000674	Anodontia	2	16	1.84	0.0069	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0001920	Renal artery stenosis	2	16	1.84	0.0069	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0002080	Intention tremor	3	81	1.31	0.0069	9606.ENSP00000285398,9606.ENSP00000348089,9606.ENSP00000358918	ERCC3,ERCC6,SUFU
Monarch	HP:0002864	Paraganglioma of head and neck	2	16	1.84	0.0069	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0003345	Elevated urinary norepinephrine	2	16	1.84	0.0069	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0003574	Positive regitine blocking test	2	16	1.84	0.0069	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0006748	Adrenal pheochromocytoma	2	16	1.84	0.0069	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0010532	Paroxysmal vertigo	2	16	1.84	0.0069	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0030532	Visual acuity test abnormality	2	16	1.84	0.0069	9606.ENSP00000257430,9606.ENSP00000358918	APC,SUFU
Monarch	EFO:0005090	Basophil count	5	361	0.88	0.0071	9606.ENSP00000278616,9606.ENSP00000358918,9606.ENSP00000386759,9606.ENSP00000414150,9606.ENSP00000418915	ATM,SUFU,SETD2,ERG,CDKN2A
Monarch	HP:0000766	Abnormal sternum morphology	5	362	0.88	0.0071	9606.ENSP00000302486,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000364699,9606.ENSP00000386759	MAP2K1,NF1,SUFU,SDHD,SETD2
Monarch	HP:0000750	Delayed speech and language development	7	790	0.69	0.0072	9606.ENSP00000277120,9606.ENSP00000351015,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960	NTRK2,NF1,DPYD,GNAS,SDHD,SETD2,BRCA1
Monarch	HP:0001095	Hypertensive retinopathy	2	17	1.81	0.0076	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0002480	Hepatic encephalopathy	2	17	1.81	0.0076	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0003639	Elevated urinary epinephrine	2	17	1.81	0.0076	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0004390	Hamartomatous polyposis	2	17	1.81	0.0076	9606.ENSP00000358918,9606.ENSP00000364699	SUFU,SDHD
Monarch	HP:0011359	Dry hair	2	17	1.81	0.0076	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0011979	Elevated urinary dopamine	2	17	1.81	0.0076	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	EFO:0004736	Aspartate aminotransferase measurement	5	369	0.87	0.0077	9606.ENSP00000269305,9606.ENSP00000277120,9606.ENSP00000351015,9606.ENSP00000384849,9606.ENSP00000418960	TP53,NTRK2,NF1,CDKN1A,BRCA1
Monarch	HP:0009553	Abnormality of the hairline	4	205	1.03	0.0077	9606.ENSP00000302486,9606.ENSP00000351015,9606.ENSP00000386759,9606.ENSP00000418960	MAP2K1,NF1,SETD2,BRCA1
Monarch	HP:0000089	Renal hypoplasia	3	86	1.28	0.0079	9606.ENSP00000257430,9606.ENSP00000348089,9606.ENSP00000498215	APC,ERCC6,FANCB
Monarch	HP:0001541	Ascites	3	86	1.28	0.0079	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520	APC,TP53,ERCC4
Monarch	HP:0002463	Language impairment	7	809	0.68	0.0081	9606.ENSP00000277120,9606.ENSP00000351015,9606.ENSP00000359211,9606.ENSP00000360141,9606.ENSP00000364699,9606.ENSP00000386759,9606.ENSP00000418960	NTRK2,NF1,DPYD,GNAS,SDHD,SETD2,BRCA1
Monarch	HP:0100763	Abnormality of the lymphatic system	6	576	0.76	0.0081	9606.ENSP00000278616,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000418915,9606.ENSP00000478887	ATM,ERCC4,ERCC6,NF1,CDKN2A,MYC
Monarch	HP:0000029	Testicular atrophy	2	18	1.78	0.0083	9606.ENSP00000269305,9606.ENSP00000363822	TP53,AR
Monarch	HP:0002410	Aqueductal stenosis	2	18	1.78	0.0083	9606.ENSP00000351015,9606.ENSP00000498215	NF1,FANCB
Monarch	HP:0005550	Chronic lymphatic leukemia	2	18	1.78	0.0083	9606.ENSP00000269305,9606.ENSP00000278616	TP53,ATM
Monarch	HP:0006739	Squamous cell carcinoma of the skin	2	18	1.78	0.0083	9606.ENSP00000285398,9606.ENSP00000310520	ERCC3,ERCC4
Monarch	HP:0011389	Functional abnormality of the inner ear	7	812	0.67	0.0083	9606.ENSP00000285398,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364699	ERCC3,ERCC4,ERCC6,NF1,SUFU,GNAS,SDHD
Monarch	HP:0012056	Cutaneous melanoma	2	18	1.78	0.0083	9606.ENSP00000285398,9606.ENSP00000418915	ERCC3,CDKN2A
Monarch	HP:0020129	Abnormal urine protein level	4	211	1.02	0.0083	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000364699	ERCC4,ERCC6,NF1,SDHD
Monarch	HP:0030186	Kinetic tremor	3	88	1.27	0.0083	9606.ENSP00000285398,9606.ENSP00000348089,9606.ENSP00000358918	ERCC3,ERCC6,SUFU
Monarch	HP:0100523	Liver abscess	2	18	1.78	0.0083	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0100659	Abnormal cerebral vascular morphology	5	381	0.86	0.0087	9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000364699,9606.ENSP00000384849	ERCC6,NF1,SUFU,SDHD,CDKN1A
Monarch	HP:0000460	Narrow nose	2	19	1.76	0.0090	9606.ENSP00000322570,9606.ENSP00000348089	POLE,ERCC6
Monarch	HP:0001653	Mitral regurgitation	3	91	1.26	0.0090	9606.ENSP00000222254,9606.ENSP00000351015,9606.ENSP00000364699	PIK3R2,NF1,SDHD
Monarch	HP:0002605	Hepatic necrosis	2	19	1.76	0.0090	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0010526	Dysgraphia	2	19	1.76	0.0090	9606.ENSP00000233146,9606.ENSP00000348020	MSH2,MLH3
Monarch	HP:0001597	Abnormality of the nail	5	392	0.84	0.0097	9606.ENSP00000257430,9606.ENSP00000285398,9606.ENSP00000302486,9606.ENSP00000359211,9606.ENSP00000386759	APC,ERCC3,MAP2K1,DPYD,SETD2
Monarch	HP:0003739	Myoclonic spasms	2	20	1.74	0.0098	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0008202	Reduced circulating prolactin concentration	2	20	1.74	0.0098	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0008232	Elevated circulating follicle stimulating hormone level	2	20	1.74	0.0098	9606.ENSP00000348089,9606.ENSP00000363822	ERCC6,AR
Monarch	HP:0009720	Adenoma sebaceum	2	20	1.74	0.0098	9606.ENSP00000233146,9606.ENSP00000364699	MSH2,SDHD
Monarch	HP:0010524	Agnosia	2	20	1.74	0.0098	9606.ENSP00000233146,9606.ENSP00000348020	MSH2,MLH3
Monarch	HP:0011703	Sinus tachycardia	2	20	1.74	0.0098	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0012032	Lipoma	2	20	1.74	0.0098	9606.ENSP00000257430,9606.ENSP00000364699	APC,SDHD
Monarch	HP:0100660	Dyskinesia	4	221	1.0	0.0098	9606.ENSP00000233146,9606.ENSP00000277120,9606.ENSP00000348020,9606.ENSP00000360141	MSH2,NTRK2,MLH3,GNAS
Monarch	EFO:0008579	Risk-taking behaviour	4	223	0.99	0.0100	9606.ENSP00000351015,9606.ENSP00000359211,9606.ENSP00000364699,9606.ENSP00000386593	NF1,DPYD,SDHD,PBRM1
Monarch	HP:0001396	Cholestasis	4	223	0.99	0.0100	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000360141,9606.ENSP00000386759	APC,TP53,GNAS,SETD2
Monarch	HP:0004302	Functional motor deficit	5	396	0.84	0.0100	9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000364699	NTRK2,ERCC4,ERCC6,SUFU,SDHD
Monarch	HP:0000093	Proteinuria	4	225	0.99	0.0103	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000364699	ERCC4,ERCC6,NF1,SDHD
Monarch	HP:0000762	Decreased nerve conduction velocity	3	96	1.23	0.0103	9606.ENSP00000285398,9606.ENSP00000310520,9606.ENSP00000348089	ERCC3,ERCC4,ERCC6
Monarch	HP:0001080	Biliary tract abnormality	3	96	1.23	0.0103	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000310520	APC,TP53,ERCC4
Monarch	HP:0001266	Choreoathetosis	3	96	1.23	0.0103	9606.ENSP00000278616,9606.ENSP00000348089,9606.ENSP00000360141	ATM,ERCC6,GNAS
Monarch	HP:0002087	Abnormality of the upper respiratory tract	5	398	0.84	0.0103	9606.ENSP00000233146,9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000351015	MSH2,APC,TP53,ATM,NF1
Monarch	HP:0002983	Micromelia	3	96	1.23	0.0103	9606.ENSP00000257430,9606.ENSP00000322570,9606.ENSP00000359211	APC,POLE,DPYD
Monarch	HP:0011220	Prominent forehead	4	225	0.99	0.0103	9606.ENSP00000257430,9606.ENSP00000322570,9606.ENSP00000359211,9606.ENSP00000386759	APC,POLE,DPYD,SETD2
Monarch	HP:0001413	Micronodular cirrhosis	2	21	1.72	0.0105	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	EFO:0004308	Leukocyte count	11	2057	0.47	0.0107	9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960	TP53,ATM,NF1,SUFU,DPYD,CDKN1A,PBRM1,SETD2,ERG,CDKN2A,BRCA1
Monarch	HP:0003271	Visceromegaly	6	614	0.73	0.0107	9606.ENSP00000257430,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000364699	APC,TP53,ATM,ERCC4,ERCC6,SDHD
Monarch	HP:0030956	Abnormality of cardiovascular system electrophysiology	5	403	0.83	0.0107	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000360141,9606.ENSP00000364699	ERCC4,ERCC6,NF1,GNAS,SDHD
Monarch	HP:0000475	Broad neck	2	22	1.7	0.0114	9606.ENSP00000322570,9606.ENSP00000351015	POLE,NF1
Monarch	HP:0000870	Increased circulating prolactin concentration	2	22	1.7	0.0114	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0001751	Vestibular dysfunction	3	101	1.21	0.0116	9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000364699	NF1,SUFU,SDHD
Monarch	HP:0011799	Abnormality of facial soft tissue	5	411	0.82	0.0116	9606.ENSP00000233146,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000364699	MSH2,ERCC4,ERCC6,SUFU,SDHD
Monarch	HP:0040129	Abnormal nerve conduction velocity	3	101	1.21	0.0116	9606.ENSP00000285398,9606.ENSP00000310520,9606.ENSP00000348089	ERCC3,ERCC4,ERCC6
Monarch	EFO:0006841	Respiratory disease biomarker	8	1142	0.58	0.0118	9606.ENSP00000233146,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000351015,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000386759,9606.ENSP00000398880	MSH2,BRIP1,FANCD2,NF1,SUFU,GNAS,SETD2,CDK12
Monarch	HP:0002176	Spinal cord compression	2	23	1.68	0.0122	9606.ENSP00000257430,9606.ENSP00000360141	APC,GNAS
Monarch	HP:0002331	Recurrent paroxysmal headache	2	23	1.68	0.0122	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0002891	Uterine leiomyosarcoma	2	23	1.68	0.0122	9606.ENSP00000257430,9606.ENSP00000348020	APC,MLH3
Monarch	HP:0006191	Deep palmar crease	2	23	1.68	0.0122	9606.ENSP00000302486,9606.ENSP00000359211	MAP2K1,DPYD
Monarch	HP:0009830	Peripheral neuropathy	5	416	0.82	0.0122	9606.ENSP00000285398,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000360141,9606.ENSP00000363822	ERCC3,ERCC4,ERCC6,GNAS,AR
Monarch	HP:0012288	Neoplasm of head and neck	2	23	1.68	0.0122	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0000962	Hyperkeratosis	4	238	0.96	0.0123	9606.ENSP00000285398,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000364699	ERCC3,MAP2K1,ERCC4,SDHD
Monarch	HP:0000821	Hypothyroidism	4	239	0.96	0.0124	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000386759	APC,SUFU,GNAS,SETD2
Monarch	HP:0009810	Abnormality of upper limb joint	5	420	0.81	0.0126	9606.ENSP00000257430,9606.ENSP00000302486,9606.ENSP00000348089,9606.ENSP00000351015,9606.ENSP00000386759	APC,MAP2K1,ERCC6,NF1,SETD2
Monarch	EFO:0005091	Monocyte count	6	639	0.71	0.0128	9606.ENSP00000269305,9606.ENSP00000351015,9606.ENSP00000386759,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960	TP53,NF1,SETD2,ERG,CDKN2A,BRCA1
Monarch	HP:0000767	Pectus excavatum	4	241	0.96	0.0128	9606.ENSP00000302486,9606.ENSP00000351015,9606.ENSP00000364699,9606.ENSP00000386759	MAP2K1,NF1,SDHD,SETD2
Monarch	HP:0000601	Hypotelorism	3	106	1.19	0.0131	9606.ENSP00000285398,9606.ENSP00000287647,9606.ENSP00000351015	ERCC3,FANCD2,NF1
Monarch	HP:0000618	Blindness	4	243	0.95	0.0131	9606.ENSP00000222254,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364699	PIK3R2,SUFU,GNAS,SDHD
Monarch	HP:0001097	Keratoconjunctivitis sicca	2	24	1.66	0.0131	9606.ENSP00000285398,9606.ENSP00000348089	ERCC3,ERCC6
Monarch	HP:0100576	Amaurosis fugax	2	24	1.66	0.0131	9606.ENSP00000233146,9606.ENSP00000348020	MSH2,MLH3
Monarch	HP:0000824	Decreased response to growth hormone stimulation test	3	107	1.19	0.0134	9606.ENSP00000322570,9606.ENSP00000358918,9606.ENSP00000360141	POLE,SUFU,GNAS
Monarch	EFO:0004586	Complete blood cell count	13	2849	0.4	0.0135	9606.ENSP00000259008,9606.ENSP00000269305,9606.ENSP00000278616,9606.ENSP00000351015,9606.ENSP00000355759,9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000384849,9606.ENSP00000386593,9606.ENSP00000386759,9606.ENSP00000414150,9606.ENSP00000418915,9606.ENSP00000418960	BRIP1,TP53,ATM,NF1,PARP1,SUFU,DPYD,CDKN1A,PBRM1,SETD2,ERG,CDKN2A,BRCA1
Monarch	HP:0005930	Abnormal epiphysis morphology	4	247	0.95	0.0138	9606.ENSP00000310520,9606.ENSP00000322570,9606.ENSP00000348089,9606.ENSP00000359211	ERCC4,POLE,ERCC6,DPYD
Monarch	HP:0000633	Decreased lacrimation	2	25	1.64	0.0140	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0001012	Multiple lipomas	2	25	1.64	0.0140	9606.ENSP00000257430,9606.ENSP00000351015	APC,NF1
Monarch	HP:0001069	Episodic hyperhidrosis	2	25	1.64	0.0140	9606.ENSP00000351015,9606.ENSP00000364699	NF1,SDHD
Monarch	HP:0001548	Overgrowth	2	25	1.64	0.0140	9606.ENSP00000351015,9606.ENSP00000386759	NF1,SETD2
Monarch	HP:0001833	Long foot	2	25	1.64	0.0140	9606.ENSP00000351015,9606.ENSP00000386759	NF1,SETD2
Monarch	HP:0002920	Decreased circulating ACTH level	2	25	1.64	0.0140	9606.ENSP00000358918,9606.ENSP00000360141	SUFU,GNAS
Monarch	HP:0003974	Absent radius	2	25	1.64	0.0140	9606.ENSP00000287647,9606.ENSP00000498215	FANCD2,FANCB
Monarch	HP:0009834	Abnormal proximal phalanx morphology of the hand	2	25	1.64	0.0140	9606.ENSP00000287647,9606.ENSP00000360141	FANCD2,GNAS
Monarch	HP:0200114	Metabolic alkalosis	2	25	1.64	0.0140	9606.ENSP00000257430,9606.ENSP00000269305	APC,TP53
Monarch	HP:0000348	High forehead	4	249	0.94	0.0141	9606.ENSP00000222254,9606.ENSP00000277120,9606.ENSP00000302486,9606.ENSP00000386759	PIK3R2,NTRK2,MAP2K1,SETD2
Monarch	HP:0009811	Abnormality of the elbow	4	249	0.94	0.0141	9606.ENSP00000257430,9606.ENSP00000302486,9606.ENSP00000348089,9606.ENSP00000351015	APC,MAP2K1,ERCC6,NF1
Monarch	HP:0034376	Atrioventricular valve regurgitation	3	110	1.17	0.0142	9606.ENSP00000222254,9606.ENSP00000351015,9606.ENSP00000364699	PIK3R2,NF1,SDHD
Monarch	HP:0040202	Abnormal consumption behavior	3	111	1.17	0.0145	9606.ENSP00000277120,9606.ENSP00000360141,9606.ENSP00000386759	NTRK2,GNAS,SETD2
Monarch	HP:0000970	Anhidrosis	2	26	1.62	0.0148	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0001048	Cavernous hemangioma	2	26	1.62	0.0148	9606.ENSP00000302486,9606.ENSP00000364699	MAP2K1,SDHD
Monarch	HP:0002370	Poor coordination	2	26	1.62	0.0148	9606.ENSP00000310520,9606.ENSP00000386759	ERCC4,SETD2
Monarch	HP:0002509	Limb hypertonia	3	112	1.17	0.0148	9606.ENSP00000277120,9606.ENSP00000348089,9606.ENSP00000364699	NTRK2,ERCC6,SDHD
Monarch	HP:0006716	Hereditary nonpolyposis colorectal carcinoma	2	26	1.62	0.0148	9606.ENSP00000257430,9606.ENSP00000348020	APC,MLH3
Monarch	HP:0010788	Testicular neoplasm	2	26	1.62	0.0148	9606.ENSP00000269305,9606.ENSP00000363822	TP53,AR
Monarch	HP:0031653	Abnormal heart valve physiology	4	256	0.93	0.0153	9606.ENSP00000222254,9606.ENSP00000302486,9606.ENSP00000351015,9606.ENSP00000364699	PIK3R2,MAP2K1,NF1,SDHD
Monarch	HP:0000554	Uveitis	2	27	1.61	0.0156	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0007814	Retinal pigment epithelial mottling	2	27	1.61	0.0156	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0010009	Abnormal 1st metacarpal morphology	2	27	1.61	0.0156	9606.ENSP00000287647,9606.ENSP00000360141	FANCD2,GNAS
Monarch	HP:0002120	Cerebral cortical atrophy	4	259	0.93	0.0159	9606.ENSP00000285398,9606.ENSP00000302486,9606.ENSP00000310520,9606.ENSP00000348089	ERCC3,MAP2K1,ERCC4,ERCC6
Monarch	HP:0002355	Difficulty walking	4	260	0.93	0.0161	9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918	NTRK2,ERCC4,ERCC6,SUFU
Monarch	HP:0000306	Abnormality of the chin	4	261	0.92	0.0163	9606.ENSP00000310520,9606.ENSP00000348089,9606.ENSP00000358918,9606.ENSP00000386759	ERCC4,ERCC6,SUFU,SETD2
Monarch	HP:0002866	Hypoplastic iliac wing	2	28	1.59	0.0166	9606.ENSP00000310520,9606.ENSP00000348089	ERCC4,ERCC6
Monarch	HP:0006740	Transitional cell carcinoma of the bladder	2	28	1.59	0.0166	9606.ENSP00000257430,9606.ENSP00000348020	APC,MLH3
Monarch	HP:0007663	Reduced visual acuity	5	453	0.78	0.0166	9606.ENSP00000222254,9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364699	PIK3R2,APC,SUFU,GNAS,SDHD
Monarch	HP:0031073	Abnormal response to endocrine stimulation test	3	118	1.14	0.0168	9606.ENSP00000322570,9606.ENSP00000358918,9606.ENSP00000360141	POLE,SUFU,GNAS
Monarch	HP:0007359	Focal-onset seizure	4	265	0.92	0.0171	9606.ENSP00000358918,9606.ENSP00000359211,9606.ENSP00000364699,9606.ENSP00000386759	SUFU,DPYD,SDHD,SETD2
Monarch	HP:0000975	Hyperhidrosis	3	120	1.14	0.0176	9606.ENSP00000302486,9606.ENSP00000351015,9606.ENSP00000364699	MAP2K1,NF1,SDHD
