#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
Monarch	HP:0001249	Intellectual disability	10	1656	0.93	6.80e-07	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	APC,BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,GNAS,SDHB,BRCA1
Monarch	HP:0002823	Abnormality of femur morphology	6	253	1.52	6.84e-07	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,GNAS,BRCA1
Monarch	HP:0001511	Intrauterine growth retardation	7	469	1.32	6.88e-07	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,GNAS,SDHB,BRCA1
Monarch	HP:0002023	Anal atresia	5	113	1.79	6.88e-07	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0011017	Abnormal cellular physiology	7	473	1.32	7.21e-07	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,SUFU,SDHB,BRCA1
Monarch	HP:0000069	Abnormality of the ureter	6	257	1.52	7.26e-07	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000364649,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,SDHB,BRCA1
Monarch	HP:0002597	Abnormality of the vasculature	10	1673	0.92	7.26e-07	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	PDGFRA,APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,GNAS,SDHB,BRCA1
Monarch	HP:0030680	Abnormality of cardiovascular system morphology	10	1680	0.92	7.47e-07	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649,9606.ENSP00000382423,9606.ENSP00000418960	PDGFRA,APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,SDHB,MAP3K1,BRCA1
Monarch	HP:0001646	Abnormal aortic valve morphology	5	116	1.78	7.53e-07	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0100743	Neoplasm of the rectum	4	37	2.18	7.75e-07	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000364649,9606.ENSP00000500891	PDGFRA,APC,SDHB,MUTYH
Monarch	HP:0008678	Renal hypoplasia/aplasia	6	264	1.5	8.32e-07	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0033353	Abnormal blood vessel morphology	8	792	1.15	8.32e-07	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000364649,9606.ENSP00000418960	PDGFRA,APC,BRIP1,FANCD2,SLX4,ERCC4,SDHB,BRCA1
Monarch	HP:0012373	Abnormal eye physiology	11	2405	0.81	1.11e-06	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	PDGFRA,APC,BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,GNAS,SDHB,BRCA1
Monarch	HP:0033019	Male reproductive system neoplasm	4	41	2.14	1.11e-06	9606.ENSP00000257430,9606.ENSP00000363822,9606.ENSP00000382423,9606.ENSP00000418960	APC,AR,MAP3K1,BRCA1
Monarch	HP:0012745	Short palpebral fissure	5	127	1.74	1.13e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0001636	Tetralogy of Fallot	5	128	1.74	1.16e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0009381	Short finger	6	281	1.48	1.16e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000358918,9606.ENSP00000360141	APC,BRIP1,FANCD2,SLX4,SUFU,GNAS
Monarch	HP:0025633	Abnormal ureter morphology	5	129	1.74	1.20e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0001760	Abnormal foot morphology	9	1253	1.0	1.22e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,GNAS,SDHB,BRCA1
Monarch	HP:0012210	Abnormal renal morphology	8	837	1.13	1.22e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,GNAS,SDHB,BRCA1
Monarch	HP:0001626	Abnormality of the cardiovascular system	11	2438	0.8	1.25e-06	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000382423,9606.ENSP00000418960	PDGFRA,APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,GNAS,SDHB,MAP3K1,BRCA1
Monarch	HP:0002060	Abnormal cerebral morphology	10	1786	0.9	1.25e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	APC,BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,GNAS,SDHB,BRCA1
Monarch	HP:0002778	Abnormal tracheal morphology	5	132	1.73	1.31e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0011927	Short digit	7	529	1.27	1.40e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	APC,BRIP1,FANCD2,SLX4,SUFU,GNAS,SDHB
Monarch	HP:0000365	Hearing impairment	9	1288	0.99	1.50e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,GNAS,SDHB,BRCA1
Monarch	HP:0003549	Abnormality of connective tissue	9	1294	0.99	1.55e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,GNAS,AR,SDHB,BRCA1
Monarch	HP:0001562	Oligohydramnios	5	139	1.7	1.65e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0004375	Neoplasm of the nervous system	5	142	1.69	1.81e-06	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,SUFU,GNAS,SDHB
Monarch	HP:0100242	Sarcoma	5	144	1.69	1.92e-06	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,SUFU,GNAS,SDHB
Monarch	HP:0000486	Strabismus	8	903	1.1	2.07e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,GNAS,BRCA1
Monarch	HP:0000163	Abnormal oral cavity morphology	10	1901	0.87	2.16e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	APC,BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,GNAS,SDHB,BRCA1
Monarch	HP:0100691	Abnormality of the curvature of the cornea	6	317	1.43	2.16e-06	9606.ENSP00000257290,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	PDGFRA,BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0031704	Abnormal ear physiology	9	1362	0.97	2.33e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,GNAS,SDHB,BRCA1
Monarch	HP:0000290	Abnormality of the forehead	8	926	1.08	2.47e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	APC,BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0000929	Abnormal skull morphology	10	1954	0.86	2.75e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	APC,BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,GNAS,SDHB,BRCA1
Monarch	HP:0005528	Bone marrow hypocellularity	4	54	2.02	2.80e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000310520,9606.ENSP00000360141	BRIP1,FANCD2,ERCC4,GNAS
Monarch	HP:0000268	Dolichocephaly	5	158	1.65	2.89e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0200006	Slanting of the palpebral fissure	7	599	1.22	3.00e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	APC,BRIP1,NTRK2,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0000340	Sloping forehead	5	161	1.64	3.14e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0000238	Hydrocephalus	6	345	1.39	3.35e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0001999	Abnormal facial shape	8	978	1.06	3.59e-06	9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,GNAS,BRCA1
Monarch	HP:0001159	Syndactyly	6	351	1.38	3.68e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0000834	Abnormality of the adrenal glands	5	169	1.62	3.86e-06	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000382423	APC,SUFU,GNAS,SDHB,MAP3K1
Monarch	HP:0000218	High palate	7	635	1.19	4.29e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000364649,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SDHB,BRCA1
Monarch	HP:0000316	Hypertelorism	7	650	1.18	4.99e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0004299	Hernia of the abdominal wall	6	371	1.36	4.99e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000363822,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,AR,BRCA1
Monarch	HP:0010866	Abdominal wall defect	6	375	1.35	5.28e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000363822,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,AR,BRCA1
Monarch	HP:0200034	Papule	4	65	1.94	5.34e-06	9606.ENSP00000257290,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,ERCC4,GNAS,SDHB
Monarch	HP:0000174	Abnormal palate morphology	8	1035	1.04	5.35e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,SDHB,BRCA1
Monarch	HP:0000481	Abnormal cornea morphology	7	673	1.17	6.14e-06	9606.ENSP00000257290,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000418960	PDGFRA,BRIP1,FANCD2,SLX4,ERCC4,GNAS,BRCA1
Monarch	HP:0011821	Abnormal facial skeleton morphology	8	1056	1.03	6.16e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,GNAS,BRCA1
Monarch	HP:0000492	Abnormal eyelid morphology	8	1058	1.03	6.21e-06	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	APC,BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0030087	Abnormal circulating testosterone concentration	4	69	1.91	6.48e-06	9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000382423	SUFU,GNAS,AR,MAP3K1
Monarch	HP:0012252	Abnormal respiratory system morphology	8	1067	1.02	6.54e-06	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	PDGFRA,APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0004207	Abnormal 5th finger morphology	6	396	1.33	6.91e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,GNAS,BRCA1
Monarch	HP:0011004	Abnormal systemic arterial morphology	6	398	1.33	7.09e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000364649,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,SDHB,BRCA1
Monarch	HP:0100749	Chest pain	4	73	1.89	7.90e-06	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,GNAS,SDHB
Monarch	HP:0200036	Skin nodule	4	74	1.88	8.30e-06	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,GNAS,SDHB
Monarch	HP:0001892	Abnormal bleeding	6	411	1.31	8.44e-06	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000287647,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,FANCD2,SUFU,GNAS,SDHB
Monarch	HP:0010785	Gonadal neoplasm	4	76	1.87	9.11e-06	9606.ENSP00000358918,9606.ENSP00000363822,9606.ENSP00000382423,9606.ENSP00000418960	SUFU,AR,MAP3K1,BRCA1
Monarch	HP:0002086	Abnormality of the respiratory system	9	1636	0.89	9.67e-06	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	PDGFRA,APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,GNAS,BRCA1
Monarch	HP:0011563	Abnormal ventriculoarterial connection	5	208	1.53	9.67e-06	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0004322	Short stature	8	1152	0.99	1.12e-05	9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	BRIP1,NTRK2,FANCD2,SLX4,ERCC4,GNAS,SDHB,BRCA1
Monarch	HP:0100833	Neoplasm of the small intestine	3	17	2.39	1.18e-05	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000364649	PDGFRA,APC,SDHB
Monarch	HP:0009122	Aplasia/hypoplasia affecting bones of the axial skeleton	7	751	1.12	1.19e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0010514	Hyperpituitarism	4	82	1.84	1.19e-05	9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000382423	SUFU,GNAS,AR,MAP3K1
Monarch	HP:0000286	Epicanthus	6	447	1.28	1.32e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0002118	Abnormal cerebral ventricle morphology	7	765	1.11	1.33e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,SUFU,GNAS,BRCA1
Monarch	HP:0005227	Adenomatous colonic polyposis	3	18	2.37	1.35e-05	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000500891	APC,SUFU,MUTYH
Monarch	HP:0001732	Abnormality of the pancreas	5	225	1.5	1.36e-05	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000287647,9606.ENSP00000360141,9606.ENSP00000418960	PDGFRA,APC,FANCD2,GNAS,BRCA1
Monarch	HP:0000140	Abnormality of the menstrual cycle	5	228	1.49	1.44e-05	9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000382423	ERCC4,SUFU,GNAS,AR,MAP3K1
Monarch	HP:0001537	Umbilical hernia	5	228	1.49	1.44e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0100751	Esophageal neoplasm	3	19	2.35	1.54e-05	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000364649	PDGFRA,APC,SDHB
Monarch	HP:0011747	Abnormality of the anterior pituitary	5	233	1.48	1.58e-05	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000382423	APC,SUFU,GNAS,AR,MAP3K1
Monarch	HP:0001551	Abnormal umbilicus morphology	5	235	1.48	1.64e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0001643	Patent ductus arteriosus	5	246	1.46	2.03e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0200063	Colorectal polyposis	3	22	2.28	2.24e-05	9606.ENSP00000257430,9606.ENSP00000364649,9606.ENSP00000500891	APC,SDHB,MUTYH
Monarch	HP:0100886	Abnormality of globe location	7	839	1.07	2.37e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0000277	Abnormal mandible morphology	7	841	1.07	2.40e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0012378	Fatigue	5	258	1.44	2.52e-05	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,ERCC4,GNAS,SDHB
Monarch	HP:0000582	Upslanted palpebral fissure	5	259	1.43	2.56e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0007364	Aplasia/Hypoplasia of the cerebrum	8	1300	0.94	2.60e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000418960	APC,BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,BRCA1
Monarch	HP:0001324	Muscle weakness	7	861	1.06	2.75e-05	9606.ENSP00000257290,9606.ENSP00000277120,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000363822,9606.ENSP00000364649	PDGFRA,NTRK2,ERCC4,SUFU,GNAS,AR,SDHB
Monarch	HP:0031703	Abnormal ear morphology	8	1320	0.93	2.88e-05	9606.ENSP00000257430,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649,9606.ENSP00000418960	APC,BRIP1,FANCD2,SLX4,ERCC4,SUFU,SDHB,BRCA1
Monarch	HP:0200007	Abnormal size of the palpebral fissures	5	267	1.42	2.90e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0000240	Abnormality of skull size	8	1333	0.93	3.09e-05	9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000364649,9606.ENSP00000418960	BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,SDHB,BRCA1
Monarch	HP:0000539	Abnormality of refraction	7	888	1.05	3.31e-05	9606.ENSP00000257290,9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000364649,9606.ENSP00000418960	PDGFRA,BRIP1,FANCD2,SLX4,ERCC4,SDHB,BRCA1
Monarch	HP:0012758	Neurodevelopmental delay	9	1926	0.82	3.43e-05	9606.ENSP00000259008,9606.ENSP00000277120,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649,9606.ENSP00000418960	BRIP1,NTRK2,FANCD2,SLX4,ERCC4,SUFU,GNAS,SDHB,BRCA1
Monarch	HP:0012531	Pain	6	539	1.19	3.51e-05	9606.ENSP00000257290,9606.ENSP00000257430,9606.ENSP00000310520,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	PDGFRA,APC,ERCC4,SUFU,GNAS,SDHB
Monarch	HP:0100568	Neoplasm of the endocrine system	4	114	1.69	3.77e-05	9606.ENSP00000257430,9606.ENSP00000358918,9606.ENSP00000360141,9606.ENSP00000364649	APC,SUFU,GNAS,SDHB
Monarch	HP:0000083	Renal insufficiency	5	285	1.39	3.86e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0001679	Abnormal aortic morphology	5	292	1.38	4.33e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
Monarch	HP:0004209	Clinodactyly of the 5th finger	5	292	1.38	4.33e-05	9606.ENSP00000259008,9606.ENSP00000287647,9606.ENSP00000294008,9606.ENSP00000310520,9606.ENSP00000418960	BRIP1,FANCD2,SLX4,ERCC4,BRCA1
