# The following table is formatted as tab separated values. 
#GeneName	GeneId	TranscriptId	BioType	variants_impact_HIGH	variants_impact_LOW	variants_impact_MODERATE	variants_impact_MODIFIER	variants_effect_3_prime_UTR_variant	variants_effect_5_prime_UTR_premature_start_codon_gain_variant	variants_effect_5_prime_UTR_variant	variants_effect_conservative_inframe_deletion	variants_effect_disruptive_inframe_deletion	variants_effect_downstream_gene_variant	variants_effect_frameshift_variant	variants_effect_intron_variant	variants_effect_missense_variant	variants_effect_splice_acceptor_variant	variants_effect_splice_donor_variant	variants_effect_splice_region_variant	variants_effect_start_retained_variant	variants_effect_stop_gained	variants_effect_synonymous_variant	variants_effect_upstream_gene_variant
IL2RG	ENSG00000147168	ENST00000456850	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
IL2RG	ENSG00000147168	ENST00000464642	protein_coding	1	0	0	1	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0
IL2RG	ENSG00000147168	ENST00000473378	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
IL2RG	ENSG00000147168	ENST00000482750	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
INPP4B	ENSG00000109452	ENST00000262992	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
INPP4B	ENSG00000109452	ENST00000508116	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
INPP4B	ENSG00000109452	ENST00000509777	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
INPP4B	ENSG00000109452	ENST00000510812	protein_coding	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
INPP4B	ENSG00000109452	ENST00000511838	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
INPP4B	ENSG00000109452	ENST00000513000	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
INPP4B	ENSG00000109452	ENST00000514525	protein_coding	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
INSL6	ENSG00000120210	ENST00000649639	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
JAK1	ENSG00000162434	ENST00000342505	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK1	ENSG00000162434	ENST00000671929	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK1	ENSG00000162434	ENST00000671954	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK1	ENSG00000162434	ENST00000672179	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK1	ENSG00000162434	ENST00000672247	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK1	ENSG00000162434	ENST00000672434	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK1	ENSG00000162434	ENST00000672751	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK1	ENSG00000162434	ENST00000673046	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK1	ENSG00000162434	ENST00000673246	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK1	ENSG00000162434	ENST00000673254	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK1	ENSG00000162434	ENST00000673502	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK2	ENSG00000096968	ENST00000381652	protein_coding	1	2	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	2	0
JAK2	ENSG00000096968	ENST00000476574	protein_coding	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
JAK2	ENSG00000096968	ENST00000636127	protein_coding	0	2	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	2	0
JAK3	ENSG00000105639	ENST00000458235	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
JAK3	ENSG00000105639	ENST00000527670	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
JAK3	ENSG00000105639	ENST00000534444	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
KDM6A	ENSG00000147050	ENST00000377967	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KDM6A	ENSG00000147050	ENST00000382899	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
KDM6A	ENSG00000147050	ENST00000414389	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KDM6A	ENSG00000147050	ENST00000536777	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KDM6A	ENSG00000147050	ENST00000543216	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KDM6A	ENSG00000147050	ENST00000611820	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
KDM6A	ENSG00000147050	ENST00000674586	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
KDM6A	ENSG00000147050	ENST00000674867	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
KDM6A	ENSG00000147050	ENST00000675577	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
KDM6A	ENSG00000147050	ENST00000683021	protein_coding	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0
KDR	ENSG00000128052	ENST00000263923	protein_coding	1	2	0	4	0	0	0	0	0	0	1	4	0	0	0	0	0	0	2	0
KIT	ENSG00000157404	ENST00000288135	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIT	ENSG00000157404	ENST00000412167	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIT	ENSG00000157404	ENST00000685816	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIT	ENSG00000157404	ENST00000686011	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIT	ENSG00000157404	ENST00000687109	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIT	ENSG00000157404	ENST00000687246	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIT	ENSG00000157404	ENST00000687295	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIT	ENSG00000157404	ENST00000689832	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIT	ENSG00000157404	ENST00000689994	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIT	ENSG00000157404	ENST00000690543	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KIT	ENSG00000157404	ENST00000692783	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KMT2A	ENSG00000118058	ENST00000389506	protein_coding	2	3	2	8	0	0	0	0	0	0	0	8	2	0	0	0	0	2	3	0
KMT2A	ENSG00000118058	ENST00000420751	protein_coding	0	0	1	7	0	0	0	0	0	2	0	4	1	0	0	0	0	0	0	1
KMT2A	ENSG00000118058	ENST00000527869	protein_coding	1	1	0	6	0	0	0	0	0	4	0	2	0	0	0	0	0	1	1	0
KMT2A	ENSG00000118058	ENST00000529852	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KMT2A	ENSG00000118058	ENST00000531904	protein_coding	1	2	1	6	0	0	0	0	0	4	0	2	1	0	0	0	0	1	2	0
KMT2A	ENSG00000118058	ENST00000532204	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KMT2A	ENSG00000118058	ENST00000533790	protein_coding	1	1	0	6	0	0	0	0	0	4	0	2	0	0	0	0	0	1	1	0
KMT2A	ENSG00000118058	ENST00000534358	protein_coding	2	3	2	8	0	0	0	0	0	0	0	8	2	0	0	0	0	2	3	0
KMT2A	ENSG00000118058	ENST00000649666	protein_coding	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
KMT2A	ENSG00000118058	ENST00000649690	protein_coding	1	1	0	6	0	0	0	0	0	4	0	2	0	0	0	0	0	1	1	0
KMT2A	ENSG00000118058	ENST00000649699	protein_coding	2	3	2	8	0	0	0	0	0	0	0	8	2	0	0	0	0	2	3	0
KMT2A	ENSG00000118058	ENST00000685397	protein_coding	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
KMT2A	ENSG00000118058	ENST00000685498	protein_coding	0	0	1	7	0	0	0	0	0	0	0	5	1	0	0	0	0	0	0	2
KMT2A	ENSG00000118058	ENST00000686370	protein_coding	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1
KMT2A	ENSG00000118058	ENST00000689424	protein_coding	1	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	1	1	0
KMT2A	ENSG00000118058	ENST00000691002	protein_coding	0	0	0	3	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	2
KMT2A	ENSG00000118058	ENST00000691053	protein_coding	2	3	2	8	0	0	0	0	0	0	0	8	2	0	0	0	0	2	3	0
KMT2D	ENSG00000167548	ENST00000301067	protein_coding	1	4	5	0	0	0	0	0	2	0	1	2	3	0	0	3	0	0	2	0
KMT2D	ENSG00000167548	ENST00000650290	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
KMT2D	ENSG00000167548	ENST00000683543	protein_coding	1	4	5	0	0	0	0	0	2	0	1	2	3	0	0	3	0	0	2	0
KMT2D	ENSG00000167548	ENST00000684428	protein_coding	0	1	0	2	0	0	0	0	0	0	0	1	0	0	0	1	0	0	0	2
KMT2D	ENSG00000167548	ENST00000685166	protein_coding	1	4	5	0	0	0	0	0	2	0	1	2	3	0	0	3	0	0	2	0
KMT2D	ENSG00000167548	ENST00000685554	protein_coding	0	0	1	4	0	0	0	0	1	1	0	1	0	0	0	0	0	0	0	2
KMT2D	ENSG00000167548	ENST00000685979	protein_coding	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
KMT2D	ENSG00000167548	ENST00000685982	protein_coding	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
KMT2D	ENSG00000167548	ENST00000686564	protein_coding	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
KMT2D	ENSG00000167548	ENST00000687201	protein_coding	0	0	3	2	0	0	0	0	1	2	0	0	2	0	0	1	0	0	0	0
KMT2D	ENSG00000167548	ENST00000689060	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
KMT2D	ENSG00000167548	ENST00000689944	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
KMT2D	ENSG00000167548	ENST00000691932	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
KMT2D	ENSG00000167548	ENST00000691986	protein_coding	0	0	0	4	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	3
KMT2D	ENSG00000167548	ENST00000692637	protein_coding	1	4	5	0	0	0	0	0	2	0	1	2	3	0	0	3	0	0	2	0
KRAS	ENSG00000133703	ENST00000256078	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	ENSG00000133703	ENST00000311936	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	ENSG00000133703	ENST00000557334	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	ENSG00000133703	ENST00000685328	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	ENSG00000133703	ENST00000688940	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	ENSG00000133703	ENST00000692768	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
KRAS	ENSG00000133703	ENST00000693229	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
LAMA2	ENSG00000196569	ENST00000421865	protein_coding	1	3	2	2	0	0	0	0	0	0	1	2	2	0	0	0	0	0	3	0
LAMA2	ENSG00000196569	ENST00000494137	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
LAMA2	ENSG00000196569	ENST00000498257	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
LAMA2	ENSG00000196569	ENST00000617695	protein_coding	1	3	2	2	0	0	0	0	0	0	1	2	2	0	0	0	0	0	3	0
LAMA2	ENSG00000196569	ENST00000618192	protein_coding	1	3	2	2	0	0	0	0	0	0	1	2	2	0	0	0	0	0	3	0
LAMA2	ENSG00000196569	ENST00000688799	protein_coding	1	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0
LETM2	ENSG00000165046	ENST00000379957	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
LPAR6	ENSG00000139679	ENST00000345941	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
LPAR6	ENSG00000139679	ENST00000378434	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
LPAR6	ENSG00000139679	ENST00000620633	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
LRRC56	ENSG00000161328	ENST00000270115	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
LTK	ENSG00000062524	ENST00000263800	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LTK	ENSG00000062524	ENST00000355166	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LTK	ENSG00000062524	ENST00000453182	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
LTK	ENSG00000062524	ENST00000561619	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MALT1	ENSG00000172175	ENST00000345724	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
MALT1	ENSG00000172175	ENST00000591792	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
MALT1	ENSG00000172175	ENST00000649217	protein_coding	0	0	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1
MAP2K2	ENSG00000126934	ENST00000262948	protein_coding	1	0	0	2	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0
MAP2K2	ENSG00000126934	ENST00000599021	protein_coding	0	0	0	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	1
MAP2K4	ENSG00000065559	ENST00000353533	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MAP2K4	ENSG00000065559	ENST00000415385	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MAP3K1	ENSG00000095015	ENST00000399503	protein_coding	0	1	3	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	1	0
MAPK1	ENSG00000100030	ENST00000215832	protein_coding	0	0	1	3	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
MAPK1	ENSG00000100030	ENST00000398822	protein_coding	0	0	1	3	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
MAPK1	ENSG00000100030	ENST00000544786	protein_coding	0	0	1	3	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0	0
MED13	ENSG00000108510	ENST00000397786	protein_coding	0	0	3	2	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0
MED13	ENSG00000108510	ENST00000583958	protein_coding	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
MET	ENSG00000105976	ENST00000318493	protein_coding	0	0	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
MET	ENSG00000105976	ENST00000397752	protein_coding	0	0	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	0	0
MET	ENSG00000105976	ENST00000422097	protein_coding	0	0	0	2	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1
MET	ENSG00000105976	ENST00000436117	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MET	ENSG00000105976	ENST00000454623	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
MGAM	ENSG00000257335	ENST00000465654	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MIEN1	ENSG00000141741	ENST00000394231	protein_coding	0	0	0	3	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0
MIEN1	ENSG00000141741	ENST00000577810	protein_coding	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0
MKRN2	ENSG00000075975	ENST00000170447	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MKRN2	ENSG00000075975	ENST00000448482	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MKRN2	ENSG00000075975	ENST00000676541	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MKRN2	ENSG00000075975	ENST00000677142	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000231790	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000429117	protein_coding	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000435176	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000441265	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000455445	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000456676	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000458205	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000536378	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000539477	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000673673	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000673715	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000673899	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MLH1	ENSG00000076242	ENST00000674019	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MON1A	ENSG00000164077	ENST00000642691	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MON1A	ENSG00000164077	ENST00000645862	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MPL	ENSG00000117400	ENST00000372470	protein_coding	0	0	0	2	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
MPL	ENSG00000117400	ENST00000413998	protein_coding	0	0	0	2	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0
MPL	ENSG00000117400	ENST00000643351	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
MST1R	ENSG00000164078	ENST00000296474	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MST1R	ENSG00000164078	ENST00000344206	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MST1R	ENSG00000164078	ENST00000621387	protein_coding	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0
MTOR	ENSG00000198793	ENST00000361445	protein_coding	0	1	1	4	0	0	0	0	0	0	0	4	1	0	0	0	0	0	1	0
MTOR	ENSG00000198793	ENST00000376838	protein_coding	0	1	1	2	0	0	0	0	0	0	0	2	1	0	0	0	0	0	1	0
MTOR	ENSG00000198793	ENST00000455339	protein_coding	0	0	0	3	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1
MX1	ENSG00000157601	ENST00000679386	protein_coding	0	0	0	2	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0
MYC	ENSG00000136997	ENST00000259523	protein_coding	0	0	1	5	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0
MYC	ENSG00000136997	ENST00000377970	protein_coding	0	0	1	5	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0
MYC	ENSG00000136997	ENST00000517291	protein_coding	0	0	1	5	0	0	0	1	0	4	0	1	0	0	0	0	0	0	0	0
MYC	ENSG00000136997	ENST00000524013	protein_coding	0	0	1	5	0	0	0	1	0	1	0	4	0	0	0	0	0	0	0	0
MYC	ENSG00000136997	ENST00000621592	protein_coding	0	0	1	5	1	0	0	1	0	0	0	4	0	0	0	0	0	0	0	0
MYC	ENSG00000136997	ENST00000641036	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
MYC	ENSG00000136997	ENST00000641252	protein_coding	0	0	0	5	0	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0
MYC	ENSG00000136997	ENST00000651626	protein_coding	0	0	0	6	0	0	1	0	0	1	0	4	0	0	0	0	0	0	0	0
MYC	ENSG00000136997	ENST00000652288	protein_coding	0	0	1	5	0	0	1	1	0	1	0	3	0	0	0	0	0	0	0	0
NELL2	ENSG00000184613	ENST00000333837	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NELL2	ENSG00000184613	ENST00000395487	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NELL2	ENSG00000184613	ENST00000429094	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NELL2	ENSG00000184613	ENST00000437801	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NELL2	ENSG00000184613	ENST00000452445	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NELL2	ENSG00000184613	ENST00000549027	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NELL2	ENSG00000184613	ENST00000550313	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NELL2	ENSG00000184613	ENST00000550462	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NELL2	ENSG00000184613	ENST00000551601	protein_coding	0	1	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0
NELL2	ENSG00000184613	ENST00000552993	protein_coding	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
NELL2	ENSG00000184613	ENST00000553120	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000356175	protein_coding	1	2	7	3	0	0	0	0	0	0	1	4	7	0	0	1	0	0	1	0
NF1	ENSG00000196712	ENST00000358273	protein_coding	1	2	7	3	0	0	0	0	0	0	1	4	7	0	0	1	0	0	1	0
NF1	ENSG00000196712	ENST00000431387	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000456735	protein_coding	1	2	6	3	0	0	0	0	0	0	1	4	6	0	0	1	0	0	1	0
NF1	ENSG00000196712	ENST00000468273	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000487476	protein_coding	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000490416	protein_coding	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
NF1	ENSG00000196712	ENST00000581113	protein_coding	0	0	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000684826	protein_coding	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000686189	protein_coding	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000687027	protein_coding	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000689464	protein_coding	1	0	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0
NF1	ENSG00000196712	ENST00000691014	protein_coding	1	2	7	3	0	0	0	0	0	0	1	4	7	0	0	1	0	0	1	0
NF1	ENSG00000196712	ENST00000693617	protein_coding	1	0	3	0	0	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0
NONO	ENSG00000147140	ENST00000677446	protein_coding	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
NOTCH1	ENSG00000148400	ENST00000651671	protein_coding	3	0	3	1	0	0	0	0	0	0	3	1	3	0	0	0	0	0	0	0
NOTCH1	ENSG00000148400	ENST00000680133	protein_coding	3	0	2	2	0	0	0	0	0	0	3	2	2	0	0	0	0	0	0	0
NOTCH1	ENSG00000148400	ENST00000680218	protein_coding	3	0	3	1	0	0	0	0	0	0	3	1	3	0	0	0	0	0	0	0
NOTCH1	ENSG00000148400	ENST00000680668	protein_coding	3	0	3	1	0	0	0	0	0	0	3	1	3	0	0	0	0	0	0	0
NOTCH1	ENSG00000148400	ENST00000680778	protein_coding	3	0	2	2	0	0	0	0	0	0	3	0	2	0	0	0	0	0	0	2
NPM1	ENSG00000181163	ENST00000296930	protein_coding	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
NPM1	ENSG00000181163	ENST00000351986	protein_coding	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
NPM1	ENSG00000181163	ENST00000393820	protein_coding	0	0	0	4	0	0	0	0	0	1	0	3	0	0	0	0	0	0	0	0
NPM1	ENSG00000181163	ENST00000517671	protein_coding	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
NPM1	ENSG00000181163	ENST00000521672	protein_coding	0	1	0	3	0	0	0	0	0	0	0	4	0	0	0	1	0	0	0	0
