#category	term ID	term description	observed gene count	background gene count	strength	false discovery rate	matching proteins in your network (IDs)	matching proteins in your network (labels)
Monarch	HP:0009720	Adenoma sebaceum	2	20	1.93	0.0088	9606.ENSP00000233146,9606.ENSP00000364699	MSH2,SDHD
Monarch	HP:0040202	Abnormal consumption behavior	3	111	1.36	0.0090	9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000343896	NTRK2,ARID1A,SMARCA4
Monarch	HP:0002509	Limb hypertonia	3	112	1.36	0.0092	9606.ENSP00000277120,9606.ENSP00000362441,9606.ENSP00000364699	NTRK2,ATRX,SDHD
Monarch	HP:0000429	Abnormal morphology of the nasal alae	5	531	0.91	0.0094	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000428056,9606.ENSP00000498881	ARID1A,SMARCA4,ATRX,PIK3R1,ERCC5
Monarch	HP:0000692	Tooth malposition	4	286	1.08	0.0094	9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000428056,9606.ENSP00000489597	ATR,ATRX,PIK3R1,PTPN11
Monarch	HP:0002023	Anal atresia	3	113	1.36	0.0094	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000369497	FANCM,RSPO2,BRCA2
Monarch	HP:0002251	Aganglionic megacolon	3	113	1.36	0.0094	9606.ENSP00000267430,9606.ENSP00000362441,9606.ENSP00000369497	FANCM,ATRX,BRCA2
Monarch	HP:0004362	Abnormality of enteric ganglion morphology	3	113	1.36	0.0094	9606.ENSP00000267430,9606.ENSP00000362441,9606.ENSP00000369497	FANCM,ATRX,BRCA2
Monarch	HP:0012719	Functional abnormality of the gastrointestinal tract	6	840	0.79	0.0095	9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000277120,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699	MSH2,FUS,NTRK2,ATRX,AR,SDHD
Monarch	HP:0040071	Abnormal morphology of ulna	3	115	1.35	0.0097	9606.ENSP00000267430,9606.ENSP00000369497,9606.ENSP00000489597	FANCM,BRCA2,PTPN11
Monarch	HP:0200063	Colorectal polyposis	2	22	1.89	0.0101	9606.ENSP00000364699,9606.ENSP00000500891	SDHD,MUTYH
Monarch	HP:0000648	Optic atrophy	5	548	0.89	0.0107	9606.ENSP00000276659,9606.ENSP00000277120,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000498881	RSPO2,NTRK2,ATRX,SDHD,ERCC5
Monarch	HP:0005522	Pyridoxine-responsive sideroblastic anemia	2	23	1.87	0.0109	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0000502	Abnormal conjunctiva morphology	3	122	1.32	0.0114	9606.ENSP00000364699,9606.ENSP00000428056,9606.ENSP00000498881	SDHD,PIK3R1,ERCC5
Monarch	HP:0100491	Abnormality of lower limb joint	5	558	0.89	0.0116	9606.ENSP00000267430,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497	FANCM,ATR,ATRX,SDHD,BRCA2
Monarch	HP:0001873	Thrombocytopenia	4	305	1.05	0.0117	9606.ENSP00000267430,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000489597	FANCM,ATRX,BRCA2,PTPN11
Monarch	HP:0005262	Abnormality of the synovia	4	305	1.05	0.0117	9606.ENSP00000267430,9606.ENSP00000343741,9606.ENSP00000369497,9606.ENSP00000489597	FANCM,ATR,BRCA2,PTPN11
Monarch	HP:0012114	Endometrial carcinoma	2	24	1.85	0.0117	9606.ENSP00000233146,9606.ENSP00000364699	MSH2,SDHD
Monarch	HP:0012810	Wide nasal base	2	24	1.85	0.0117	9606.ENSP00000320485,9606.ENSP00000343896	ARID1A,SMARCA4
Monarch	HP:0001760	Abnormal foot morphology	7	1253	0.68	0.0118	9606.ENSP00000267430,9606.ENSP00000298139,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000498881	FANCM,WRN,ATR,ATRX,SDHD,BRCA2,ERCC5
Monarch	HP:0002376	Developmental regression	4	307	1.05	0.0118	9606.ENSP00000233146,9606.ENSP00000277120,9606.ENSP00000364699,9606.ENSP00000498881	MSH2,NTRK2,SDHD,ERCC5
Monarch	HP:0008734	Decreased testicular size	3	124	1.32	0.0118	9606.ENSP00000267430,9606.ENSP00000362441,9606.ENSP00000498881	FANCM,ATRX,ERCC5
Monarch	HP:0000076	Vesicoureteral reflux	3	125	1.31	0.0119	9606.ENSP00000342924,9606.ENSP00000362441,9606.ENSP00000364699	MCPH1,ATRX,SDHD
Monarch	HP:0001763	Pes planus	4	308	1.05	0.0119	9606.ENSP00000267430,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000369497	FANCM,ATR,ATRX,BRCA2
Monarch	HP:0031065	Abnormal ovarian morphology	3	125	1.31	0.0119	9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000489597	AR,SDHD,PTPN11
Monarch	HP:0031466	Impairment in personality functioning	5	566	0.88	0.0120	9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000277120,9606.ENSP00000362441,9606.ENSP00000364699	MSH2,FUS,NTRK2,ATRX,SDHD
Monarch	HP:0010293	Aplasia/Hypoplasia of the uvula	2	25	1.84	0.0124	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0010469	Absent testis	2	25	1.84	0.0124	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0000422	Abnormal nasal bridge morphology	6	897	0.76	0.0128	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	ARID1A,SMARCA4,ATRX,PIK3R1,PTPN11,ERCC5
Monarch	HP:0001257	Spasticity	6	897	0.76	0.0128	9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000277120,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000498881	MSH2,FUS,NTRK2,ATRX,SDHD,ERCC5
Monarch	HP:0006265	Aplasia/Hypoplasia of fingers	4	315	1.04	0.0128	9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000369497	FANCM,ARID1A,SMARCA4,BRCA2
Monarch	HP:0006895	Lower limb hypertonia	2	26	1.82	0.0131	9606.ENSP00000362441,9606.ENSP00000364699	ATRX,SDHD
Monarch	HP:0010788	Testicular neoplasm	2	26	1.82	0.0131	9606.ENSP00000228872,9606.ENSP00000363822	CDKN1B,AR
Monarch	HP:0100634	Neuroendocrine neoplasm	2	26	1.82	0.0131	9606.ENSP00000228872,9606.ENSP00000364699	CDKN1B,SDHD
Monarch	HP:0003508	Proportionate short stature	3	131	1.29	0.0132	9606.ENSP00000343741,9606.ENSP00000364699,9606.ENSP00000428056	ATR,SDHD,PIK3R1
Monarch	HP:0000717	Autism	3	132	1.29	0.0135	9606.ENSP00000277120,9606.ENSP00000362441,9606.ENSP00000364699	NTRK2,ATRX,SDHD
Monarch	HP:0002778	Abnormal tracheal morphology	3	132	1.29	0.0135	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000369497	FANCM,RSPO2,BRCA2
Monarch	HP:0011873	Abnormal platelet count	4	323	1.03	0.0137	9606.ENSP00000267430,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000489597	FANCM,ATRX,BRCA2,PTPN11
Monarch	HP:0002893	Pituitary adenoma	2	27	1.8	0.0138	9606.ENSP00000228872,9606.ENSP00000233146	CDKN1B,MSH2
Monarch	HP:0034353	Appendicular spasticity	4	324	1.02	0.0138	9606.ENSP00000254108,9606.ENSP00000277120,9606.ENSP00000362441,9606.ENSP00000364699	FUS,NTRK2,ATRX,SDHD
Monarch	HP:0001547	Abnormal rib cage morphology	4	325	1.02	0.0139	9606.ENSP00000276659,9606.ENSP00000343741,9606.ENSP00000363822,9606.ENSP00000489597	RSPO2,ATR,AR,PTPN11
Monarch	EFO:0005278	Cardiovascular disease biomarker measurement	9	2228	0.54	0.0149	9606.ENSP00000298139,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343896,9606.ENSP00000351742,9606.ENSP00000357494,9606.ENSP00000363822,9606.ENSP00000369497,9606.ENSP00000489597	WRN,ARID1A,MCPH1,SMARCA4,TFEB,ROS1,AR,BRCA2,PTPN11
Monarch	HP:0011277	Abnormality of the urinary system physiology	6	933	0.74	0.0152	9606.ENSP00000267430,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000369497,9606.ENSP00000498881,9606.ENSP00000500891	FANCM,ATRX,SDHD,BRCA2,ERCC5,MUTYH
Monarch	HP:0002574	Episodic abdominal pain	2	29	1.77	0.0156	9606.ENSP00000228872,9606.ENSP00000364699	CDKN1B,SDHD
Monarch	HP:0011337	Abnormality of mouth size	4	337	1.01	0.0156	9606.ENSP00000276659,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441	RSPO2,ARID1A,SMARCA4,ATRX
Monarch	HP:0012539	Non-Hodgkin lymphoma	2	29	1.77	0.0156	9606.ENSP00000233146,9606.ENSP00000428056	MSH2,PIK3R1
Monarch	HP:0100867	Duodenal stenosis	2	29	1.77	0.0156	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0003121	Limb joint contracture	4	339	1.0	0.0159	9606.ENSP00000254108,9606.ENSP00000343741,9606.ENSP00000364699,9606.ENSP00000498881	FUS,ATR,SDHD,ERCC5
Monarch	HP:0002119	Ventriculomegaly	5	612	0.84	0.0161	9606.ENSP00000267430,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343896,9606.ENSP00000369497	FANCM,ARID1A,MCPH1,SMARCA4,BRCA2
Monarch	HP:0002669	Osteosarcoma	2	30	1.76	0.0163	9606.ENSP00000267163,9606.ENSP00000298139	RB1,WRN
Monarch	HP:0005692	Joint hyperflexibility	3	144	1.25	0.0163	9606.ENSP00000343741,9606.ENSP00000428056,9606.ENSP00000489597	ATR,PIK3R1,PTPN11
Monarch	HP:0032148	Episodic pain	2	30	1.76	0.0163	9606.ENSP00000228872,9606.ENSP00000364699	CDKN1B,SDHD
Monarch	HP:0040276	Adenocarcinoma of the colon	2	30	1.76	0.0163	9606.ENSP00000233146,9606.ENSP00000500891	MSH2,MUTYH
Monarch	HP:0100587	Abnormal preputium morphology	2	30	1.76	0.0163	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0100631	Neoplasm of the adrenal gland	2	30	1.76	0.0163	9606.ENSP00000228872,9606.ENSP00000364699	CDKN1B,SDHD
Monarch	HP:0100760	Clubbing of toes	2	30	1.76	0.0163	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0000238	Hydrocephalus	4	345	1.0	0.0166	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000369497,9606.ENSP00000498881	FANCM,RSPO2,BRCA2,ERCC5
Monarch	HP:0025270	Abnormal esophagus physiology	5	619	0.84	0.0166	9606.ENSP00000254108,9606.ENSP00000277120,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000364699	FUS,NTRK2,ATRX,AR,SDHD
Monarch	EFO:0004611	Low density lipoprotein cholesterol measurement	5	624	0.84	0.0171	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000363822,9606.ENSP00000369497,9606.ENSP00000489597	ARID1A,SMARCA4,AR,BRCA2,PTPN11
Monarch	HP:0000009	Functional abnormality of the bladder	4	349	0.99	0.0171	9606.ENSP00000254108,9606.ENSP00000342924,9606.ENSP00000362441,9606.ENSP00000364699	FUS,MCPH1,ATRX,SDHD
Monarch	HP:0100579	Mucosal telangiectasiae	2	32	1.73	0.0178	9606.ENSP00000364699,9606.ENSP00000498881	SDHD,ERCC5
Monarch	HP:0001387	Joint stiffness	3	151	1.23	0.0183	9606.ENSP00000298139,9606.ENSP00000362441,9606.ENSP00000498881	WRN,ATRX,ERCC5
Monarch	HP:0003117	Abnormal circulating hormone concentration	4	357	0.98	0.0184	9606.ENSP00000228872,9606.ENSP00000267430,9606.ENSP00000363822,9606.ENSP00000364699	CDKN1B,FANCM,AR,SDHD
Monarch	HP:0002858	Meningioma	2	33	1.72	0.0187	9606.ENSP00000298139,9606.ENSP00000364699	WRN,SDHD
Monarch	EFO:0004615	Apolipoprotein B measurement	4	360	0.98	0.0189	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000369497,9606.ENSP00000489597	ARID1A,SMARCA4,BRCA2,PTPN11
Monarch	HP:0009928	Thick nasal alae	2	34	1.7	0.0197	9606.ENSP00000320485,9606.ENSP00000343896	ARID1A,SMARCA4
Monarch	HP:0000316	Hypertelorism	5	650	0.82	0.0199	9606.ENSP00000267430,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597	FANCM,ATRX,BRCA2,PIK3R1,PTPN11
Monarch	HP:0000369	Low-set ears	5	649	0.82	0.0199	9606.ENSP00000276659,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000489597,9606.ENSP00000498881	RSPO2,ATR,ATRX,PTPN11,ERCC5
Monarch	HP:0011893	Abnormal leukocyte count	4	367	0.97	0.0201	9606.ENSP00000267430,9606.ENSP00000362441,9606.ENSP00000369497,9606.ENSP00000428056	FANCM,ATRX,BRCA2,PIK3R1
Monarch	HP:0000268	Dolichocephaly	3	158	1.21	0.0205	9606.ENSP00000267430,9606.ENSP00000362441,9606.ENSP00000369497	FANCM,ATRX,BRCA2
Monarch	HP:0002017	Nausea and vomiting	4	369	0.97	0.0205	9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000362441,9606.ENSP00000364699	MSH2,FUS,ATRX,SDHD
Monarch	HP:0003003	Colon cancer	2	35	1.69	0.0205	9606.ENSP00000233146,9606.ENSP00000500891	MSH2,MUTYH
Monarch	HP:0007392	Excessive wrinkled skin	2	35	1.69	0.0205	9606.ENSP00000428056,9606.ENSP00000489597	PIK3R1,PTPN11
Monarch	HP:0007874	Almond-shaped palpebral fissure	2	35	1.69	0.0205	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0012031	Lipomatous tumor	2	35	1.69	0.0205	9606.ENSP00000228872,9606.ENSP00000364699	CDKN1B,SDHD
Monarch	HP:0010972	Anemia of inadequate production	3	160	1.21	0.0209	9606.ENSP00000267430,9606.ENSP00000362441,9606.ENSP00000369497	FANCM,ATRX,BRCA2
Monarch	HP:0011339	Abnormality of upper lip vermillion	4	373	0.96	0.0210	9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343896,9606.ENSP00000362441	ARID1A,MCPH1,SMARCA4,ATRX
Monarch	HP:0100530	Abnormal calcium-phosphate regulating hormone level	2	36	1.68	0.0214	9606.ENSP00000228872,9606.ENSP00000364699	CDKN1B,SDHD
Monarch	HP:0000154	Wide mouth	3	163	1.2	0.0219	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441	ARID1A,SMARCA4,ATRX
Monarch	EFO:0004324	Body weights and measures	12	4122	0.4	0.0221	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000267163,9606.ENSP00000276659,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343896,9606.ENSP00000351742,9606.ENSP00000364699,9606.ENSP00000428056,9606.ENSP00000489597	CDKN1B,MSH2,RB1,RSPO2,NTRK2,ARID1A,MCPH1,SMARCA4,TFEB,SDHD,PIK3R1,PTPN11
Monarch	HP:0003006	Neuroblastoma	2	37	1.67	0.0223	9606.ENSP00000233146,9606.ENSP00000489597	MSH2,PTPN11
Monarch	HP:0000481	Abnormal cornea morphology	5	673	0.8	0.0224	9606.ENSP00000267430,9606.ENSP00000276659,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000498881	FANCM,RSPO2,BRCA2,PIK3R1,ERCC5
Monarch	HP:0001608	Abnormality of the voice	4	384	0.95	0.0228	9606.ENSP00000298139,9606.ENSP00000363822,9606.ENSP00000364699,9606.ENSP00000489597	WRN,AR,SDHD,PTPN11
Monarch	HP:0002536	Abnormal cortical gyration	4	384	0.95	0.0228	9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000343896	ARID1A,MCPH1,ATR,SMARCA4
Monarch	HP:0000104	Renal agenesis	3	167	1.19	0.0230	9606.ENSP00000342924,9606.ENSP00000362441,9606.ENSP00000489597	MCPH1,ATRX,PTPN11
Monarch	HP:0000022	Abnormal male internal genitalia morphology	2	38	1.65	0.0231	9606.ENSP00000363822,9606.ENSP00000369497	AR,BRCA2
Monarch	HP:0000357	Abnormal location of ears	5	679	0.8	0.0231	9606.ENSP00000276659,9606.ENSP00000343741,9606.ENSP00000362441,9606.ENSP00000489597,9606.ENSP00000498881	RSPO2,ATR,ATRX,PTPN11,ERCC5
Monarch	HP:0001658	Myocardial infarction	2	38	1.65	0.0231	9606.ENSP00000298139,9606.ENSP00000489597	WRN,PTPN11
Monarch	HP:0008736	Hypoplasia of penis	4	387	0.95	0.0231	9606.ENSP00000276659,9606.ENSP00000362441,9606.ENSP00000363822,9606.ENSP00000489597	RSPO2,ATRX,AR,PTPN11
Monarch	HP:0008065	Aplasia/Hypoplasia of the skin	3	170	1.18	0.0238	9606.ENSP00000298139,9606.ENSP00000428056,9606.ENSP00000498881	WRN,PIK3R1,ERCC5
Monarch	HP:0001264	Spastic diplegia	2	39	1.64	0.0239	9606.ENSP00000254108,9606.ENSP00000277120	FUS,NTRK2
Monarch	HP:0002027	Abdominal pain	3	172	1.17	0.0245	9606.ENSP00000228872,9606.ENSP00000233146,9606.ENSP00000364699	CDKN1B,MSH2,SDHD
Monarch	HP:0010647	Abnormal elasticity of skin	3	172	1.17	0.0245	9606.ENSP00000298139,9606.ENSP00000428056,9606.ENSP00000489597	WRN,PIK3R1,PTPN11
Monarch	HP:0000280	Coarse facial features	3	174	1.17	0.0251	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441	ARID1A,SMARCA4,ATRX
Monarch	HP:0000037	Male pseudohermaphroditism	2	41	1.62	0.0259	9606.ENSP00000362441,9606.ENSP00000363822	ATRX,AR
Monarch	HP:0000684	Delayed eruption of teeth	3	181	1.15	0.0278	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000428056	ARID1A,SMARCA4,PIK3R1
Monarch	HP:0100526	Neoplasm of the lung	2	43	1.6	0.0281	9606.ENSP00000267163,9606.ENSP00000298139	RB1,WRN
Monarch	HP:0000177	Abnormal upper lip morphology	5	720	0.77	0.0288	9606.ENSP00000276659,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343896,9606.ENSP00000362441	RSPO2,ARID1A,MCPH1,SMARCA4,ATRX
Monarch	HP:0007360	Aplasia/Hypoplasia of the cerebellum	4	419	0.91	0.0300	9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000498881	ARID1A,ATR,SMARCA4,ERCC5
Monarch	HP:0002493	Upper motor neuron dysfunction	6	1100	0.67	0.0304	9606.ENSP00000233146,9606.ENSP00000254108,9606.ENSP00000277120,9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000498881	MSH2,FUS,NTRK2,ATRX,SDHD,ERCC5
Monarch	HP:0000289	Broad philtrum	2	46	1.57	0.0316	9606.ENSP00000320485,9606.ENSP00000343896	ARID1A,SMARCA4
Monarch	HP:0002671	Basal cell carcinoma	2	46	1.57	0.0316	9606.ENSP00000233146,9606.ENSP00000498881	MSH2,ERCC5
Monarch	HP:0002997	Obsolete Abnormality of the ulna	2	46	1.57	0.0316	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0002721	Immunodeficiency	3	192	1.13	0.0321	9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000428056	ATRX,SDHD,PIK3R1
Monarch	HP:0001596	Alopecia	3	193	1.12	0.0325	9606.ENSP00000343741,9606.ENSP00000428056,9606.ENSP00000498881	ATR,PIK3R1,ERCC5
Monarch	HP:0004930	Abnormality of the pulmonary vasculature	3	194	1.12	0.0328	9606.ENSP00000276659,9606.ENSP00000298139,9606.ENSP00000489597	RSPO2,WRN,PTPN11
Monarch	EFO:0004344	Birth weight	3	196	1.12	0.0337	9606.ENSP00000267163,9606.ENSP00000342924,9606.ENSP00000428056	RB1,MCPH1,PIK3R1
Monarch	HP:0008947	Infantile muscular hypotonia	3	197	1.12	0.0341	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000362441	ARID1A,SMARCA4,ATRX
Monarch	HP:0010766	Ectopic calcification	3	198	1.11	0.0346	9606.ENSP00000267163,9606.ENSP00000298139,9606.ENSP00000498881	RB1,WRN,ERCC5
Monarch	HP:0000813	Bicornuate uterus	2	49	1.54	0.0348	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0003220	Abnormality of chromosome stability	2	49	1.54	0.0348	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0011356	Regional abnormality of skin	4	441	0.89	0.0348	9606.ENSP00000343741,9606.ENSP00000364699,9606.ENSP00000489597,9606.ENSP00000498881	ATR,SDHD,PTPN11,ERCC5
Monarch	HP:0100649	Neoplasm of the oral cavity	2	49	1.54	0.0348	9606.ENSP00000233146,9606.ENSP00000298139	MSH2,WRN
Monarch	HP:0001388	Joint laxity	3	200	1.11	0.0352	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000428056	ARID1A,SMARCA4,PIK3R1
Monarch	HP:0002061	Lower limb spasticity	3	200	1.11	0.0352	9606.ENSP00000254108,9606.ENSP00000362441,9606.ENSP00000364699	FUS,ATRX,SDHD
Monarch	HP:0009237	Short 5th finger	2	50	1.53	0.0358	9606.ENSP00000320485,9606.ENSP00000343896	ARID1A,SMARCA4
Monarch	HP:0000615	Abnormal pupil morphology	2	51	1.53	0.0370	9606.ENSP00000267163,9606.ENSP00000428056	RB1,PIK3R1
Monarch	HP:0003072	Hypercalcemia	2	51	1.53	0.0370	9606.ENSP00000228872,9606.ENSP00000364699	CDKN1B,SDHD
Monarch	HP:0004415	Pulmonary artery stenosis	2	51	1.53	0.0370	9606.ENSP00000298139,9606.ENSP00000489597	WRN,PTPN11
Monarch	HP:0009553	Abnormality of the hairline	3	205	1.1	0.0373	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000489597	ARID1A,SMARCA4,PTPN11
Monarch	HP:0011025	Abnormal cardiovascular system physiology	6	1169	0.64	0.0392	9606.ENSP00000233146,9606.ENSP00000267163,9606.ENSP00000298139,9606.ENSP00000343896,9606.ENSP00000364699,9606.ENSP00000489597	MSH2,RB1,WRN,SMARCA4,SDHD,PTPN11
Monarch	EFO:0004747	Protein measurement	14	5856	0.31	0.0403	9606.ENSP00000276659,9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000342924,9606.ENSP00000343741,9606.ENSP00000343896,9606.ENSP00000351742,9606.ENSP00000357494,9606.ENSP00000363822,9606.ENSP00000369497,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000491742,9606.ENSP00000498881	RSPO2,NTRK2,ARID1A,MCPH1,ATR,SMARCA4,TFEB,ROS1,AR,BRCA2,PIK3R1,PTPN11,BIVM-ERCC5,ERCC5
Monarch	HP:0000431	Wide nasal bridge	4	463	0.87	0.0404	9606.ENSP00000362441,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	ATRX,PIK3R1,PTPN11,ERCC5
Monarch	HP:0000750	Delayed speech and language development	5	790	0.73	0.0405	9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000364699,9606.ENSP00000428056	NTRK2,ARID1A,SMARCA4,SDHD,PIK3R1
Monarch	HP:0003022	Hypoplasia of the ulna	2	54	1.5	0.0405	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0100026	Arteriovenous malformation	2	54	1.5	0.0405	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0000520	Proptosis	3	215	1.08	0.0417	9606.ENSP00000267430,9606.ENSP00000369497,9606.ENSP00000489597	FANCM,BRCA2,PTPN11
Monarch	HP:0002827	Hip dislocation	3	215	1.08	0.0417	9606.ENSP00000267430,9606.ENSP00000343741,9606.ENSP00000369497	FANCM,ATR,BRCA2
Monarch	HP:0100585	Telangiectasia of the skin	2	55	1.49	0.0417	9606.ENSP00000298139,9606.ENSP00000498881	WRN,ERCC5
Monarch	HP:0002245	Meckel diverticulum	2	56	1.49	0.0429	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0001320	Cerebellar vermis hypoplasia	3	218	1.07	0.0432	9606.ENSP00000320485,9606.ENSP00000343741,9606.ENSP00000343896	ARID1A,ATR,SMARCA4
Monarch	HP:0002463	Language impairment	5	809	0.72	0.0442	9606.ENSP00000277120,9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000364699,9606.ENSP00000428056	NTRK2,ARID1A,SMARCA4,SDHD,PIK3R1
Monarch	HP:0002860	Squamous cell carcinoma	2	57	1.48	0.0442	9606.ENSP00000298139,9606.ENSP00000498881	WRN,ERCC5
Monarch	HP:0005344	Abnormal carotid artery morphology	2	57	1.48	0.0442	9606.ENSP00000267430,9606.ENSP00000369497	FANCM,BRCA2
Monarch	HP:0011389	Functional abnormality of the inner ear	5	812	0.72	0.0446	9606.ENSP00000362441,9606.ENSP00000364699,9606.ENSP00000428056,9606.ENSP00000489597,9606.ENSP00000498881	ATRX,SDHD,PIK3R1,PTPN11,ERCC5
Monarch	HP:0001260	Dysarthria	4	480	0.85	0.0448	9606.ENSP00000233146,9606.ENSP00000363822,9606.ENSP00000489597,9606.ENSP00000498881	MSH2,AR,PTPN11,ERCC5
Monarch	HP:0000855	Insulin resistance	2	58	1.47	0.0451	9606.ENSP00000298139,9606.ENSP00000428056	WRN,PIK3R1
Monarch	HP:0001838	Rocker bottom foot	2	58	1.47	0.0451	9606.ENSP00000298139,9606.ENSP00000498881	WRN,ERCC5
Monarch	HP:0025668	Abnormal neck morphology	4	481	0.85	0.0451	9606.ENSP00000254108,9606.ENSP00000362441,9606.ENSP00000489597,9606.ENSP00000498881	FUS,ATRX,PTPN11,ERCC5
Monarch	HP:0003202	Skeletal muscle atrophy	4	483	0.85	0.0455	9606.ENSP00000254108,9606.ENSP00000298139,9606.ENSP00000363822,9606.ENSP00000364699	FUS,WRN,AR,SDHD
Monarch	EFO:0004315	Drinking behavior	3	225	1.06	0.0461	9606.ENSP00000320485,9606.ENSP00000343896,9606.ENSP00000489597	ARID1A,SMARCA4,PTPN11
Monarch	HP:0000140	Abnormality of the menstrual cycle	3	228	1.05	0.0475	9606.ENSP00000298139,9606.ENSP00000363822,9606.ENSP00000489597	WRN,AR,PTPN11
Monarch	HP:0000444	Convex nasal ridge	2	60	1.46	0.0475	9606.ENSP00000298139,9606.ENSP00000343741	WRN,ATR
Monarch	HP:0001537	Umbilical hernia	3	228	1.05	0.0475	9606.ENSP00000267430,9606.ENSP00000362441,9606.ENSP00000369497	FANCM,ATRX,BRCA2
Monarch	HP:0002981	Abnormality of the calf	3	229	1.05	0.0475	9606.ENSP00000267163,9606.ENSP00000343741,9606.ENSP00000362441	RB1,ATR,ATRX
Monarch	HP:0005150	Abnormal atrioventricular conduction	2	60	1.46	0.0475	9606.ENSP00000364699,9606.ENSP00000489597	SDHD,PTPN11
Monarch	HP:0006753	Neoplasm of the stomach	2	60	1.46	0.0475	9606.ENSP00000233146,9606.ENSP00000500891	MSH2,MUTYH
